name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
勿来温泉・関の湯,勿来温泉・関の湯,福島県,いわき市,福島県いわき市勿来町関田須賀1-4,979-0146,36.8747429,140.7892657,,https://sekinoyu-spa.com/,,openstreetmap,way/190594224,https://www.openstreetmap.org/way/190594224
