name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
おんせんの森,おんせんの森,山口県,,,,34.1640999,131.4534872,,https://onsen-mori.com/,,openstreetmap,way/689277187,https://www.openstreetmap.org/way/689277187
天然温泉 清水湯,天然温泉清水湯,山口県,,,,34.1722118,131.46708,,,Mo-Su 06:00-22:30,openstreetmap,way/696846659,https://www.openstreetmap.org/way/696846659
