name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
おふろcafe湯守座,おふろcafe湯守座,三重県,,,,34.9872097,136.602233,,,,openstreetmap,node/11593031769,https://www.openstreetmap.org/node/11593031769
本草湯,本草湯,三重県,,,,34.4586485,136.5162688,,,,openstreetmap,node/11870638669,https://www.openstreetmap.org/node/11870638669
