name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
野乃松江,野乃松江,島根県,,,,35.4694442,133.0570551,,,,openstreetmap,way/1080523162,https://www.openstreetmap.org/way/1080523162
