name,normalized_name,prefecture,city,address,postal_code,latitude,longitude,phone_number,website_url,opening_hours,source,source_id,source_url
佐賀の湯処 KOMOREBI,佐賀の湯処komorebi,佐賀県,,,,33.2618401,130.2815247,,,,openstreetmap,node/11471937569,https://www.openstreetmap.org/node/11471937569
